employee_id,age,years_experience,weekly_work_hours,meetings_per_week,emails_sent_per_day,projects_handled,remote_days_per_month,sleep_hours,stress_level,exercise_hours_week,sick_leaves_year,productivity_score,burnout_risk_score
804,47,36,56,27,109,4,21,7.0112171861470225,4,1.080774936663883,11,61.41429345847658,0.0
805,49,27,52,11,169,5,11,6.729741278366423,9,4.3624444836431735,9,86.54592947087868,0.0
806,44,14,56,5,192,1,9,8.520853632678884,6,9.719508452598056,19,72.75031428811718,46.56219647186418
807,35,5,63,8,195,7,5,4.794823938051559,7,0.3755232006004561,19,47.93283092525998,33.37559970426249
808,45,19,67,15,108,7,16,7.281493082758745,3,3.160047228663938,12,73.62557071852342,30.45667603769543
809,23,13,43,3,12,9,18,7.277485600785106,8,3.1410981908937075,18,71.39412584068619,0.0
810,47,1,65,2,94,4,17,4.5368387368623235,3,6.334641192357726,14,94.48154207037635,47.28353959123895
811,35,8,37,27,134,6,5,6.507904513041481,1,1.058003594241399,7,87.313314882028,54.91844921938655
812,28,36,64,15,147,2,18,9.119708791403212,5,6.285440308788611,9,71.79575390009985,30.433356449161632
813,24,19,48,23,92,4,9,9.136921731967963,2,0.9504024065161942,2,47.32056885472349,18.36621024194099
814,44,25,59,26,34,2,7,4.595425989518086,6,0.9495364741833101,2,82.36611590890156,76.90859580759604
815,64,28,43,25,77,5,20,4.544325296486985,9,7.281833571884823,4,66.01666344502408,50.276599186623706
816,39,0,49,29,70,7,5,5.576172862011612,1,3.241351738327963,15,98.82159904807213,45.33107826115718
817,59,34,54,24,38,1,20,9.248596375323961,4,9.774229477137478,16,39.800490285584324,25.851419951957595
818,56,5,69,11,136,7,6,4.773415510440993,1,0.3735293643555493,5,26.372467274470957,60.2781444374042
819,36,36,53,10,28,6,0,8.319980815764676,1,4.451066637179942,19,25.591344951035815,36.32681478758842
820,46,4,43,4,180,6,17,4.60699371767862,8,1.1313593767402363,19,71.20243106813443,39.4321299033725
821,58,32,55,24,83,8,19,7.738827122486953,2,3.5137896675810865,15,95.14081831292191,32.83210312400862
822,49,13,67,17,70,8,11,6.136403794714869,1,9.982224506090505,1,20.154553143320413,21.928463991926815
823,31,11,52,18,180,6,15,8.733483777795202,8,8.888425117385317,19,78.06168375662219,15.509387625214217
824,60,19,51,22,162,3,9,5.402142692952181,4,0.48324408855396905,14,72.56521460263563,42.061616252613085
825,38,23,48,22,29,5,9,7.835210976339759,3,5.632558438256834,17,78.58433537755727,50.942637505265864
826,60,33,32,5,57,2,13,5.4140952074553095,4,6.478223048244357,0,48.432432540986845,0.0
827,43,24,48,21,96,5,19,8.281961698672923,5,2.0953462395012568,18,85.6397155726284,49.99529995267759
828,47,28,38,17,161,9,9,9.242068207364493,1,1.4510557339645025,11,23.576554513508956,17.309750942772272
829,46,38,57,25,148,1,9,4.760810794760561,1,9.043811346655234,7,80.43448804976221,12.605115575977877
830,38,30,49,5,119,5,10,9.199574131573021,3,9.688164414833766,5,41.36575530792702,32.96189663506983
831,34,22,36,3,192,6,1,7.561451526485787,6,9.918928573196418,11,58.147021988645726,0.0
832,41,37,43,11,37,7,19,4.762662945202144,1,7.897617737346345,6,85.81090172457765,22.109698695627877
833,46,19,38,18,68,9,7,6.565251132158272,2,6.635020694052571,17,41.70872281529096,8.103787842049346
834,25,22,48,28,142,6,6,4.965161760910587,7,3.457302521929979,13,34.81660093151148,0.0
835,31,15,43,26,60,5,7,8.202087333199417,1,1.7139831232475244,7,74.50505482783073,20.18318561167401
836,24,7,67,28,158,7,0,8.553208806507698,7,0.789805993662317,19,62.671591320544366,54.02687066713236
837,62,20,65,1,21,1,20,4.634779121636794,4,6.93297468551492,13,61.15230949969476,61.35227142345074
838,39,0,69,16,59,5,1,7.036839116167866,6,7.847234151793582,4,40.54156124303305,46.319930491830796
839,57,7,46,10,141,2,17,8.887750336155502,8,8.2645365245498,8,22.790424465602214,42.4626122602435
840,43,28,59,10,122,4,14,9.61697824930598,9,9.137650033037986,7,52.82153106653735,44.51908664821757
841,55,31,38,20,179,7,0,7.08110720045062,6,8.799295636383736,1,28.52475843742144,46.24713704516917
842,29,37,62,15,175,5,4,9.701675341668443,9,9.997412722580926,15,92.47913205193618,33.276560436610175
843,61,4,54,1,162,6,1,7.214133822736179,4,2.440640109672513,12,23.30002587773844,0.0
844,40,21,43,1,23,2,19,6.365142967599448,6,7.633076152122106,6,54.53206833475051,36.420092621223944
845,63,33,40,22,41,3,2,9.089218771317373,8,5.864595123747977,15,24.17964669606623,37.48216052698698
846,62,0,64,7,148,7,18,6.957896262748534,9,2.612451324535824,6,27.643509965181305,92.41847781737222
847,58,25,43,12,198,2,17,6.831415063387138,3,9.819053222869428,13,72.70933335376176,33.076416972447724
848,27,9,59,9,155,6,21,6.941874936458969,2,8.978981047742522,13,71.76890087792756,11.299932619059556
849,47,29,33,7,164,5,17,9.080710011218471,6,1.2851566844411644,11,22.644175590355182,0.0
850,55,17,33,29,64,1,13,8.991649250128312,4,0.2615834232341985,0,20.090518009669616,28.401407116810923
851,27,16,57,3,191,4,7,6.421119954641267,1,6.883307623326768,0,26.30544617942272,31.24198846375085
852,58,25,37,14,129,2,11,5.99979915922315,8,6.041306288565352,11,81.03991181695537,51.76083220717125
853,54,7,31,29,84,4,20,6.951568144234775,9,9.358156241111459,19,66.76611782012057,49.17179436326204
854,43,39,51,0,30,1,9,7.436635058422654,9,2.3400528716036986,14,23.04945961507933,39.533830841878704
855,42,11,45,10,181,2,19,5.430023263767982,2,0.8438794789498705,3,59.04776126982618,20.702947133846354
856,27,26,58,6,142,8,16,8.763730508293545,9,2.5921533377198647,6,76.9623485643561,41.734954019292886
857,27,7,59,16,96,6,10,6.918896594394537,7,0.1892764051146345,15,89.5161115680645,38.91265097746401
858,25,24,41,26,178,2,1,6.004273290519757,5,0.35892751188932426,2,94.72291925272084,0.0
859,51,3,64,19,68,6,3,4.640925957783944,7,9.148578059207596,6,46.19524503632533,43.784678663483874
860,32,32,40,23,98,9,0,5.433070962421642,9,3.5201658250187826,5,30.866594273061256,62.192521044943405
861,51,0,50,17,191,7,14,9.695687030535902,8,4.108090010096807,15,38.954073658515796,38.47481311052191
862,52,18,50,21,159,9,12,5.830598120917159,6,0.1837165453810441,7,82.0937193632179,0.0
863,45,30,34,28,92,5,7,5.013155736202211,4,2.705217801718466,5,97.71873720338485,19.978909147018296
864,30,15,49,21,74,7,3,6.764036749929959,1,8.04725983741431,9,57.311489388830445,0.0
865,24,13,66,11,73,7,9,5.842526460161492,6,6.154909596667192,15,44.42825708382318,43.97221394373579
866,52,4,32,8,80,3,18,4.210955501627165,3,7.537806010864153,10,54.33524655680276,30.647894004512953
867,61,25,62,4,13,7,17,5.938871303676503,6,4.472137407937851,12,44.385051571610596,55.810540603924366
868,58,27,38,9,152,1,4,7.264651743636811,6,3.0972922175133,5,40.519001856572345,14.799401057831002
869,57,1,38,3,113,9,18,7.310274232119801,4,4.828100933283704,0,67.50006019257437,20.1580525333231
870,45,5,33,4,159,6,21,6.139353527061332,2,3.2307106840575117,18,21.258878429883552,0.0
871,52,8,64,27,184,5,15,6.683816537515604,9,8.38971096674068,11,40.764179893199056,35.1581244051457
872,27,32,46,27,102,7,0,9.793107509408598,2,2.9767371559284572,5,72.91056622759912,25.18985549790384
873,23,24,63,9,183,5,11,6.2640908633818695,3,6.597636404530838,17,22.5650157045444,38.88836591905188
874,41,12,53,10,151,5,1,5.549360879559898,1,1.3698222230952783,12,26.6561453207148,52.69624957920939
875,49,8,61,20,187,7,20,5.460802264400561,7,6.8686649373490996,6,43.47169158286278,43.520724598403575
876,32,12,30,23,157,7,7,6.746587676224805,1,9.132997116000338,12,90.22438388871879,0.0
877,25,30,37,9,187,3,17,8.557120892301665,9,6.085831546399083,7,81.1908928132237,22.22941108758105
878,36,10,52,27,121,3,15,5.23592910513084,1,5.598553800344773,16,21.77253035329948,47.798387566329325
879,27,3,69,7,170,3,4,8.255776762844608,5,9.611182680216402,8,60.13702533507935,0.0
880,51,33,41,1,128,6,21,4.126898940096497,7,6.2739655531584635,19,41.97499951899334,53.32665526924186
881,59,37,41,22,68,6,12,6.513597867903676,3,2.595504332730826,12,71.89165272496504,54.38816604694093
882,23,3,44,7,52,3,18,8.65519039121672,9,2.9239102384774043,1,77.7243106074769,37.86467293983063
883,36,37,48,15,21,3,2,6.0323977346465885,8,7.0530664253592725,3,89.0290061703426,43.71341395106896
884,32,18,55,26,49,8,7,7.382422608672397,3,7.3543659389218625,1,58.03329896832114,20.330949345503416
885,29,5,58,21,127,8,11,5.229875396955465,5,3.0349623178901517,3,99.55600708364676,0.0
886,47,33,51,4,29,7,1,8.451972346757033,7,3.4534397792633023,17,98.39888858296875,0.0
887,26,17,69,26,175,4,10,4.3136746196125575,4,9.91056508739087,4,90.57333795768265,35.07768508822116
888,27,12,50,24,140,4,11,9.115255869253001,5,1.0195254958027744,18,65.98955961264566,16.946766561102564
889,47,22,67,28,165,3,17,5.189178318530009,3,4.0464502844009935,9,51.8405150003052,43.73669981837185
890,25,18,49,2,193,5,12,9.246388190249984,9,0.6244753119750746,17,49.1509048111828,30.978230302781125
891,40,10,58,11,99,3,4,6.115175447803104,9,8.21078361998241,9,20.969980007019586,55.8186829690407
892,41,0,33,12,103,8,21,8.33610144684692,7,0.9234583894543225,4,39.93395977938932,20.049240676610356
893,54,23,36,12,22,7,11,5.915351786717131,2,6.740073564627112,16,77.50465879593317,34.080275726339366
894,41,6,57,9,75,3,1,9.435470027407884,7,0.5648342400348205,12,68.29056799144533,32.799975290192855
895,33,24,57,3,46,9,4,4.759822753110246,7,6.728550378096911,16,93.31377513340269,28.923214244224443
896,22,20,33,8,186,5,6,5.071118735635592,5,8.430369469277032,8,24.00178135332463,22.426161882112545
897,47,14,51,21,75,9,11,6.958180750952813,9,3.9882152692405737,11,32.42212825418645,11.99743727717372
898,35,0,41,23,45,7,15,4.491630634228876,3,5.221264934321769,13,83.1395031481704,0.0
899,59,11,32,22,191,7,7,5.175881108210572,4,4.015417380052825,13,48.6806104956267,58.87879865564111
900,58,6,51,26,35,6,8,9.662598293272087,1,3.0048875863263893,7,29.467626697430234,0.0
901,32,14,31,1,84,2,14,9.858937966887323,6,8.032634006271282,4,99.71604040800713,0.0
902,57,20,53,18,117,9,4,6.257555975982532,4,2.720025737309897,18,82.98002421354903,0.0
903,34,18,63,0,177,6,12,9.539716126083615,1,7.22943424389447,13,52.69928294064981,16.26990621794553
904,64,28,56,24,52,8,4,7.268948054040591,2,2.0619707925520228,8,85.86779815569122,51.03920197550964
905,24,24,30,28,159,1,10,5.618454795242602,3,2.498537960783296,6,74.44830960953226,42.29134992838442
906,54,32,37,6,157,5,9,8.214392326483592,9,3.3646116257721226,7,83.19798076558666,0.0
907,27,31,52,16,17,1,19,7.953410839449143,8,5.891563773937882,13,85.21651020525199,21.905747916302523
908,31,34,67,2,38,8,12,9.9347519146524,7,4.544223191595411,13,26.77829466322543,5.3729782783131945
909,26,37,35,19,49,8,8,5.5902837244557,4,7.451448098278204,10,69.83783101504766,57.30405777141127
910,44,25,51,19,167,1,20,8.032357015970412,1,2.135673003361923,13,20.54284423814621,33.15600287002596
911,31,10,54,20,137,9,13,4.312142530176681,8,0.10672287848834117,7,23.476499704093648,56.923444221514146
912,23,34,47,29,93,2,17,4.681876232180317,4,7.765574717852201,2,92.31840072446727,35.230307675493655
913,34,7,46,2,125,9,14,4.023510249706559,3,8.216493338800724,17,62.20509770854444,54.51518193128417
914,61,13,41,2,192,1,9,9.996764086358038,9,0.5948016310838955,2,78.87215886948198,46.57386574193752
915,23,9,35,16,153,9,6,8.813642182884866,4,6.109075221583965,12,87.08007923545168,23.72463157589614
916,41,1,55,6,183,4,7,8.720338088401245,4,3.7820678387307796,11,95.9669414051668,60.286982775394485
917,22,8,56,26,71,9,2,7.058356451729078,9,7.938956551945168,14,89.54822783382367,43.34492445222525
918,58,2,37,25,16,7,14,5.800402497432639,2,8.744145541964786,17,58.664915895783516,9.952972087371293
919,30,20,48,13,54,6,15,4.9075857067760555,5,8.51003766797249,4,46.87762459044092,40.17127912779077
920,38,25,30,16,196,5,3,5.7080484330787815,4,7.772042473508521,6,32.359458896483055,39.319446309688814
921,30,7,58,17,193,9,20,6.255827331574835,9,2.6905222874216292,10,52.025718598982394,45.52153809541717
922,32,1,64,12,185,2,5,8.537860581881764,5,8.118896435683167,10,49.31948633289308,28.514206430967977
923,36,5,69,19,164,2,0,7.237970733418915,9,5.334784759062927,14,64.76598735646988,72.38570815083932
924,45,27,43,28,190,9,3,4.464901759332896,9,0.5275661483209082,9,73.24075270057708,32.97224257261693
925,59,28,64,19,97,3,10,4.108174053753474,2,4.569388498982489,14,98.26603811560379,6.304468989984583
926,56,25,49,20,82,8,11,4.613993077204379,9,9.421579170299934,12,78.27089488805859,66.77924860063679
927,51,24,42,26,172,9,4,6.462992282184276,3,8.878593497355528,13,71.49988259543386,14.02321485583907
928,52,11,67,17,188,8,20,9.59915750229411,4,1.0226428099711604,16,46.807394741467405,35.48019285682035
929,26,4,37,3,46,4,15,7.82441488725533,1,7.441266857143702,12,22.760310119866077,19.48621359878423
930,35,33,49,0,128,1,12,8.810955399253091,1,8.057928659582348,9,43.05001030837534,43.84091020276274
931,32,36,62,17,66,4,12,6.798247567027291,1,2.713881882367648,0,81.47583203676942,62.86334489446715
932,30,14,55,0,17,9,16,6.1699964991702565,9,4.716085707410923,0,36.42175526430414,23.72329123308555
933,55,35,68,25,104,2,6,4.650402236299737,8,7.109879414636829,14,76.97505549392915,70.51775941739484
934,33,14,50,25,126,3,7,9.25559813311723,5,4.390414888211479,15,66.38238740555326,53.79674452223817
935,56,22,38,12,119,8,12,8.698960174167418,5,1.1279691886657695,11,33.74854958003719,33.76495448979024
936,56,5,53,19,29,6,15,5.0087085855863505,9,7.058824446817216,5,40.9299845033464,0.0
937,22,20,66,19,133,8,3,7.073563383257563,3,9.116386897353035,5,59.70428827891812,52.6421539536744
938,61,22,46,22,62,7,7,6.924248847527469,3,6.524847284061575,11,53.4699764086278,30.62811282873126
939,43,15,53,9,128,5,15,7.750549316119171,7,7.738007485690339,14,82.28510780374077,0.0
940,50,14,50,26,21,9,20,9.677121363947567,9,3.5836253565782847,3,78.75237140345976,45.413491939669136
941,29,24,68,10,186,4,9,7.478628650574878,6,1.8319824512663485,3,65.96596027784136,20.943571422759295
942,32,35,68,8,26,6,11,7.241303600671712,2,6.4277366161829255,1,85.78197691783402,32.86190438441896
943,62,10,42,8,73,2,11,4.301937597607983,1,3.277712058412189,11,65.0135632547447,22.112062753017625
944,58,14,40,4,51,2,4,4.377444856108143,2,8.600735189897929,6,97.15114053258081,55.709325714817005
945,35,3,48,25,103,2,15,5.1240807479607335,1,1.2262804997800658,19,37.377927932086514,38.1297782627832
946,51,20,40,0,166,7,0,4.19482463015049,9,4.334636997331237,8,77.13055948817222,48.073907273692825
947,56,12,42,16,156,2,8,8.460117373420074,8,3.9672760046838587,8,49.59553056435744,31.806251522178304
948,42,21,30,21,20,2,11,8.339981823963779,7,9.380538535539296,7,42.31729555361551,21.867245622677764
949,58,18,69,1,107,9,4,4.816337406589858,3,1.5313480060440388,13,34.43099807741703,52.64230279128063
950,26,33,48,23,187,7,21,9.016473404771686,8,0.09846825012010951,0,64.2002781009235,29.10069326591866
951,40,13,41,12,80,3,19,4.928716209076672,2,2.380852128071176,11,37.2375546199369,37.32012207722356
952,35,3,37,8,117,3,21,5.807053521984153,2,8.202768597686545,1,36.02806811587247,0.0
953,47,26,37,28,67,7,2,5.4938613949681905,3,2.0932181604701707,12,99.24255240670544,33.973898854084986
954,25,28,41,3,43,5,4,6.233842591438287,7,2.408780637054827,3,84.13979334766086,45.722466500528164
955,46,27,62,4,29,6,1,5.527982595339771,1,1.298988045368108,19,79.86214562035002,37.92611648606524
956,63,34,55,10,59,8,13,6.933705558630712,8,7.1543620327654045,17,83.5248500706204,63.17809880683718
957,46,7,68,23,111,9,1,6.444447288128113,7,0.6917419050541718,18,97.5138298974994,60.58160149523347
958,39,15,57,18,147,1,12,9.919416944675959,4,3.312083023285216,15,65.86213510025628,13.549723793903837
959,61,35,34,20,169,3,6,4.335558100769354,5,2.8249872662096456,13,37.619510192228844,50.54928664244629
960,29,29,37,2,61,7,9,4.85308825832411,1,5.551597297901548,7,88.97677126025913,24.023486593669716
961,60,17,54,11,24,6,12,4.316955363451615,4,7.304162650197355,11,79.4184583563272,44.238801572255404
962,61,1,56,25,93,7,15,7.7550471698942545,1,5.328764346967474,8,53.144664986733844,24.365686118886657
963,35,12,52,18,140,8,13,4.327055664482318,1,9.310259929750677,5,57.88555988597171,5.10604259840087
964,53,3,59,18,46,6,10,9.01863842425674,1,9.51442638887332,17,52.90019187830953,27.862975156558917
965,59,25,52,12,135,3,9,7.071631784091567,7,3.6146532849851543,1,94.39537281832033,19.24003087206653
966,54,24,49,27,49,2,5,7.162045747489202,7,7.776803762748927,7,47.48252891986353,0.0
967,44,29,47,6,81,7,3,7.369567046273165,4,7.388013832681897,13,97.0787422924938,34.509840938733
968,36,10,47,14,49,1,20,5.024882237837264,2,8.929645917048273,5,92.82174170031598,26.44988032924986
969,54,6,31,22,65,3,0,5.1861418186869255,3,4.479436402077033,9,70.44169137985386,0.0
970,46,30,33,6,160,4,6,5.912903937238028,8,5.304731871977922,7,66.38574184800598,0.0
971,38,9,59,25,113,1,8,7.560978494931108,8,4.15774313581574,16,49.60714240559767,33.77474585801399
972,54,38,62,7,148,5,7,5.260706655641287,6,8.503769192997057,11,21.46707112085199,25.33409043214351
973,23,12,65,4,119,3,4,4.697990362799567,9,2.2970231536213435,16,30.20985489902026,83.22774142326806
974,35,30,47,20,145,2,18,9.820701318510594,9,2.397090782424447,12,80.3385058679639,56.184818045990234
975,61,6,66,13,102,3,9,4.131890888857738,4,3.726051035770798,18,57.72321012705322,28.712393777128394
976,61,35,48,3,103,8,10,8.81618443201613,1,2.303428321023512,11,31.98705073503745,18.722394974132303
977,60,19,57,22,65,6,14,8.728210897450133,1,5.610068364149208,15,41.11686833054968,20.744524515398986
978,27,3,69,9,69,7,5,5.783284683070576,5,1.344901064955023,4,95.82695198775997,41.2859819609257
979,27,6,49,19,147,6,14,4.81375969604388,2,3.2018621940405536,15,49.37062682482121,27.222028758350024
980,24,0,62,14,48,6,4,4.873771880232541,6,9.1344469847559,5,92.61455561753228,34.09485775949343
981,28,12,41,17,37,3,18,8.184589703423155,7,4.092254801917959,10,44.37086658348613,49.76935497542412
982,29,21,44,19,58,8,21,7.856839546517042,1,7.4823371649350925,16,63.457607549372874,57.92924900995711
983,63,20,68,12,173,7,18,8.696474045508321,6,1.1346219170657401,13,21.63816666897583,20.058220286002104
984,36,21,31,28,134,7,9,9.624887034394629,8,2.475645081417847,5,61.750008829886156,15.945530483587385
985,50,27,58,7,22,6,11,8.151564179599552,5,8.073456212003686,10,70.95536084885042,36.60102500470093
986,54,8,39,8,45,5,21,4.935109219308661,7,7.629929362896942,11,38.744407946974235,14.077712994590641
987,51,25,31,15,110,8,3,5.460655700592464,6,3.8615591859382112,12,66.31497409642856,41.378281883449
988,60,8,40,18,35,5,17,9.053162385238688,4,9.543969020334742,3,71.77342176407885,0.0
989,48,14,42,15,95,9,15,5.255836455005252,7,9.106430158345454,6,74.95088627054052,47.61376695454604
990,57,9,39,6,13,9,7,4.435133901726888,9,9.623007491122399,1,82.11226576176826,46.02132565200393
991,50,23,43,13,91,1,3,8.219680324253503,7,4.279146901877854,5,44.90713943435332,26.59292408014236
992,59,7,47,27,175,6,11,6.415158132940852,5,1.9747358368568302,5,65.42215651455025,0.0
993,54,23,38,13,136,7,1,9.520240315275421,7,6.26658639091341,17,98.52632238116756,10.189899028748602
994,58,15,68,24,97,3,3,7.901530426561969,3,6.847731582791985,19,91.85153365321257,45.41352217036747
995,48,25,57,26,136,7,4,4.542513866749965,2,1.2544178445052,7,96.21323424786932,72.6397014956467
996,54,26,32,3,129,7,2,9.687139403521964,5,7.86483034295906,7,50.890911882285714,28.500334634246865
997,25,36,49,25,31,2,8,5.551343581841476,4,0.18060219759960527,7,82.95424847173294,35.7160278103909
998,43,3,35,14,139,7,20,6.023274942437714,5,4.827283874767834,7,69.59183614082782,50.686406559626256
999,23,23,56,2,40,1,17,6.413562482101252,8,3.310162594948949,0,26.618806644979287,79.14063162148196
1000,31,18,31,4,128,5,10,4.30734577842588,4,7.40303059899084,1,85.91843113256523,38.17585152914868
